HoN-v2-bloody-omaha-ge-panzer-aufklarungs_abteilung-2-2-panzer-div-character-german													zzzz TODO						HoN-v2	bloody-omaha	GE	panzer-aufklarungs_abteilung-2-2-panzer-div	res/HoN-v2/bloody-omaha/ge/panzer-aufklarungs_abteilung-2-2-panzer-div/character-german.png											
bloody-omaha-ge-panzer-aufklarungs_abteilung-2-2-panzer-div-deprecated-recruitment-tile-abteilung-2-2-panzer-div_a													zzzz TODO						bloody-omaha	ge	PANZER-AUFKLARUNGS_ABTEILUNG-2-2-PANZER-DIV	deprecated	res/HoN-v2/bloody-omaha/ge/panzer-aufklarungs_abteilung-2-2-panzer-div/deprecated/recruitment-tile-abteilung-2-2-panzer-div_a.png	res/HoN-v2/bloody-omaha/ge/panzer-aufklarungs_abteilung-2-2-panzer-div/deprecated/recruitment-tile-abteilung-2-2-panzer-div_b.png										
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-support-team_a													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/support-team_a.png	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/support-team_b.png										
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-recon-team													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/recon-team.png											
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-30-cal_a													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/30-cal_a.png	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/30-cal_b.png										
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-bazooka													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/bazooka.png											
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-fire-team_a													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/fire-team_a.png	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/fire-team_b.png										
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-recruitment-tile-29th-inf-div-116th-inf-reg-a_a													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/recruitment-tile-29th-inf-div-116th-inf-reg-a_a.png	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/recruitment-tile-29th-inf-div-116th-inf-reg-a_b.png										
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-30-cal-squad-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/30-cal-squad-option_a.png	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/30-cal-squad-option_b.png										
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-bazooka-squad-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/bazooka-squad-option_a.png	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/bazooka-squad-option_b.png										
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-60mm-mortar_a													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/60mm-mortar_a.png	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/60mm-mortar_b.png										
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-assault-squad-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/assault-squad-option_a.png	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/assault-squad-option_b.png										
HoN-v2-bloody-omaha-us-rifle-platoon_29th-inf-div-116th-inf-reg-a-hawks_a													zzzz TODO						HoN-v2	bloody-omaha	US	rifle-platoon_29th-inf-div-116th-inf-reg-a	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/hawks_a.png	res/HoN-v2/bloody-omaha/us/rifle-platoon_29th-inf-div-116th-inf-reg-a/hawks_b.png										
HoN-v2-bloody-omaha-us-generic-recruitment-tile-horvath_a													zzzz TODO						HoN-v2	bloody-omaha	US	generic	res/HoN-v2/bloody-omaha/us/generic/recruitment-tile-horvath_a.png	res/HoN-v2/bloody-omaha/us/generic/recruitment-tile-horvath_b.png										
HoN-v2-bloody-omaha-us-generic-recruitment-tiles-s.fueller_a													zzzz TODO						HoN-v2	bloody-omaha	US	generic	res/HoN-v2/bloody-omaha/us/generic/recruitment-tiles-s.fueller_a.png	res/HoN-v2/bloody-omaha/us/generic/recruitment-tiles-s.fueller_b.png										
HoN-v2-bloody-omaha-us-generic-heroic-option													zzzz TODO						HoN-v2	bloody-omaha	US	generic	res/HoN-v2/bloody-omaha/us/generic/heroic-option.png											
HoN-v2-bloody-omaha-us-generic-heroic													zzzz TODO						HoN-v2	bloody-omaha	US	generic	res/HoN-v2/bloody-omaha/us/generic/heroic.png											
HoN-v2-bloody-omaha-us-generic-s.fueller_a													zzzz TODO						HoN-v2	bloody-omaha	US	generic	res/HoN-v2/bloody-omaha/us/generic/s.fueller_a.png	res/HoN-v2/bloody-omaha/us/generic/s.fueller_b.png										
HoN-v2-bloody-omaha-us-generic-grenade_a													zzzz TODO						HoN-v2	bloody-omaha	US	generic	res/HoN-v2/bloody-omaha/us/generic/grenade_a.png	res/HoN-v2/bloody-omaha/us/generic/grenade_b.png										
HoN-v2-bloody-omaha-us-generic-horvath_a													zzzz TODO						HoN-v2	bloody-omaha	US	generic	res/HoN-v2/bloody-omaha/us/generic/horvath_a.png	res/HoN-v2/bloody-omaha/us/generic/horvath_b.png										
bloody-omaha-us-generic-deprecated-recruitment-tiles-s.fueller_a													zzzz TODO						bloody-omaha	us	GENERIC	deprecated	res/HoN-v2/bloody-omaha/us/generic/deprecated/recruitment-tiles-s.fueller_a.png	res/HoN-v2/bloody-omaha/us/generic/deprecated/recruitment-tiles-s.fueller_b.png										
bloody-omaha-us-generic-deprecated-recruitment-tile-horvath_a													zzzz TODO						bloody-omaha	us	GENERIC	deprecated	res/HoN-v2/bloody-omaha/us/generic/deprecated/recruitment-tile-horvath_a.png	res/HoN-v2/bloody-omaha/us/generic/deprecated/recruitment-tile-horvath_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-milton_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/milton_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/milton_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-recruitment-tile-1st-inf-div-299th-battalion_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/recruitment-tile-1st-inf-div-299th-battalion_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/recruitment-tile-1st-inf-div-299th-battalion_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-gear-us-army													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/gear-us-army.png											
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-support-squad-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/support-squad-option_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/support-squad-option_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-bangalore_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/bangalore_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/bangalore_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-position_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/position_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/position_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-30-cal_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/30-cal_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/30-cal_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-explosive-m1_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/explosive-m1_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/explosive-m1_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-fire-team_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/fire-team_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/fire-team_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-explosive-m1-option													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/explosive-m1-option.png											
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-bazooka													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/bazooka.png											
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-position-option													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/position-option.png											
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-flamer_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/flamer_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/flamer_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-assault-squad-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/assault-squad-option_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/assault-squad-option_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-shovel_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/shovel_a.png	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/shovel_b.png										
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-shovel-option													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/shovel-option.png											
HoN-v2-bloody-omaha-us-us-combat-engineer_1st-inf-div-299th-battalion-bangalore-option													zzzz TODO						HoN-v2	bloody-omaha	US	us-combat-engineer_1st-inf-div-299th-battalion	res/HoN-v2/bloody-omaha/us/us-combat-engineer_1st-inf-div-299th-battalion/bangalore-option.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-sticky-bomb_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/sticky-bomb_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/sticky-bomb_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-training-rangers													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/training-rangers.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-bazooka-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/bazooka-option_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/bazooka-option_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-ammo													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/ammo.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-explosive-m1_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/explosive-m1_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/explosive-m1_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-30-cal_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/30-cal_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/30-cal_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-grenade_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/grenade_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/grenade_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-fire-team_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/fire-team_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/fire-team_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-support-team_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/support-team_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/support-team_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-gunners													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/gunners.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-urban-fighter-option													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/urban-fighter-option.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-bazooka													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/bazooka.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-edlin_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/edlin_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/edlin_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-recruitment-tile-2nd-rangers-a-battalion_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/recruitment-tile-2nd-rangers-a-battalion_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/recruitment-tile-2nd-rangers-a-battalion_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-gear-rangers													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/gear-rangers.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-mobile-fire-option													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/mobile-fire-option.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-gear-option													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/gear-option.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-recon-team													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/recon-team.png											
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-bazooka-squad-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/bazooka-squad-option_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/bazooka-squad-option_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-support-squad-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/support-squad-option_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/support-squad-option_b.png										
HoN-v2-bloody-omaha-us-us-ranger_2nd-rangers-a-battalion-rifle-grenade_a													zzzz TODO						HoN-v2	bloody-omaha	US	us-ranger_2nd-rangers-a-battalion	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/rifle-grenade_a.png	res/HoN-v2/bloody-omaha/us/us-ranger_2nd-rangers-a-battalion/rifle-grenade_b.png										
HoN-v2-bloody-omaha-us-command-landing													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/landing.png											
HoN-v2-bloody-omaha-us-command-aircraft-x2-option													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/aircraft-x2-option.png											
HoN-v2-bloody-omaha-us-command-thunderbolt-republic-p-47_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/thunderbolt-republic-p-47_a.png	res/HoN-v2/bloody-omaha/us/command/thunderbolt-republic-p-47_b.png										
HoN-v2-bloody-omaha-us-command-bazooka-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/bazooka-option_a.png	res/HoN-v2/bloody-omaha/us/command/bazooka-option_b.png										
HoN-v2-bloody-omaha-us-command-n.cota_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/n.cota_a.png	res/HoN-v2/bloody-omaha/us/command/n.cota_b.png										
HoN-v2-bloody-omaha-us-command-recruitment-tile-high-command_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/recruitment-tile-high-command_a.png	res/HoN-v2/bloody-omaha/us/command/recruitment-tile-high-command_b.png										
HoN-v2-bloody-omaha-us-command-500-lb													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/500-lb.png											
HoN-v2-bloody-omaha-us-command-command-team_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/command-team_a.png	res/HoN-v2/bloody-omaha/us/command/command-team_b.png										
HoN-v2-bloody-omaha-us-command-mustang-p51-d_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/mustang-p51-d_a.png	res/HoN-v2/bloody-omaha/us/command/mustang-p51-d_b.png										
HoN-v2-bloody-omaha-us-command-battle-plan-option													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/battle-plan-option.png											
HoN-v2-bloody-omaha-us-command-smoke-option													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/smoke-option.png											
HoN-v2-bloody-omaha-us-command-artillery													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/artillery.png											
HoN-v2-bloody-omaha-us-command-aircraft-x1-option													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/aircraft-x1-option.png											
HoN-v2-bloody-omaha-us-command-artillery-option													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/artillery-option.png											
HoN-v2-bloody-omaha-us-command-m10-a1_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/m10-a1_a.png	res/HoN-v2/bloody-omaha/us/command/m10-a1_b.png										
HoN-v2-bloody-omaha-us-command-bazooka													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/bazooka.png											
HoN-v2-bloody-omaha-us-command-30-cal_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/30-cal_a.png	res/HoN-v2/bloody-omaha/us/command/30-cal_b.png										
HoN-v2-bloody-omaha-us-command-m3a1_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/m3a1_a.png	res/HoN-v2/bloody-omaha/us/command/m3a1_b.png										
HoN-v2-bloody-omaha-us-command-fire-team-bro													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/fire-team-bro.png											
HoN-v2-bloody-omaha-us-command-m10-a1-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/m10-a1-option_a.png	res/HoN-v2/bloody-omaha/us/command/m10-a1-option_b.png										
HoN-v2-bloody-omaha-us-command-m3a1-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/m3a1-option_a.png	res/HoN-v2/bloody-omaha/us/command/m3a1-option_b.png										
HoN-v2-bloody-omaha-us-command-fire-team-bgd													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/fire-team-bgd.png											
HoN-v2-bloody-omaha-us-command-30-cal-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/30-cal-option_a.png	res/HoN-v2/bloody-omaha/us/command/30-cal-option_b.png										
HoN-v2-bloody-omaha-us-command-landing-option-bgd_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/landing-option-bgd_a.png	res/HoN-v2/bloody-omaha/us/command/landing-option-bgd_b.png										
HoN-v2-bloody-omaha-us-command-support-team-bro													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/support-team-bro.png											
HoN-v2-bloody-omaha-us-command-landing-option-bro_a													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/landing-option-bro_a.png	res/HoN-v2/bloody-omaha/us/command/landing-option-bro_b.png										
HoN-v2-bloody-omaha-us-command-support-team-bgd													zzzz TODO						HoN-v2	bloody-omaha	US	command	res/HoN-v2/bloody-omaha/us/command/support-team-bgd.png											
HoN-v2-bloody-omaha-us-tank-platoon_743rd-tank-battalion-gear-us-army													zzzz TODO						HoN-v2	bloody-omaha	US	tank-platoon_743rd-tank-battalion	res/HoN-v2/bloody-omaha/us/tank-platoon_743rd-tank-battalion/gear-us-army.png											
HoN-v2-bloody-omaha-us-tank-platoon_743rd-tank-battalion-m4a3-105-option_a													zzzz TODO						HoN-v2	bloody-omaha	US	tank-platoon_743rd-tank-battalion	res/HoN-v2/bloody-omaha/us/tank-platoon_743rd-tank-battalion/m4a3-105-option_a.png	res/HoN-v2/bloody-omaha/us/tank-platoon_743rd-tank-battalion/m4a3-105-option_b.png										
HoN-v2-bloody-omaha-us-tank-platoon_743rd-tank-battalion-m4a3-command_a													zzzz TODO						HoN-v2	bloody-omaha	US	tank-platoon_743rd-tank-battalion	res/HoN-v2/bloody-omaha/us/tank-platoon_743rd-tank-battalion/m4a3-command_a.png	res/HoN-v2/bloody-omaha/us/tank-platoon_743rd-tank-battalion/m4a3-command_b.png										
